Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SalePrice,House_Age,Years_Since_Modified,Garage_Age,TotalBaths,LivingArea,PorchDeckSF
895,90,RL,64.0,7018,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1535,0,0,1535,0,0,2,0,4,2,3,5,0,0,Attchd,1,400,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,118858,30,30,30.0,2.0,1535,0
896,60,RL,71.0,7056,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,3,3,CBlock,3,3,1,4,400,1,0,380,780,GasA,3,1,SBrkr,983,813,0,1796,1,0,1,1,4,1,3,5,1,3,Attchd,2,483,3,3,Y,0,50,0,0,0,0,0,NoFence,None,0,140000,45,45,45.0,1.5,2576,50
897,30,RM,50.0,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,285,1,0,666,951,GasA,5,0,SBrkr,951,0,0,951,0,0,1,0,2,1,3,5,0,0,Detchd,1,327,3,3,Y,0,28,0,0,0,0,0,NoFence,None,0,106500,70,56,70.0,1.0,1902,28
898,90,RL,64.0,7018,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,3,5,0,0,Detchd,1,528,3,3,Y,154,0,0,0,0,0,0,NoFence,None,0,142953,30,30,30.0,2.0,2240,154
899,20,RL,100.0,12919,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,2188,1,0,142,2330,GasA,5,1,SBrkr,2364,0,0,2364,1,0,2,1,2,1,5,5,2,4,Attchd,3,820,3,3,Y,0,67,0,0,0,0,0,NoFence,None,0,611657,1,0,1.0,2.5,4694,67
900,20,RL,65.0,6993,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465,1,0,447,912,GasA,3,1,SBrkr,1236,0,0,1236,0,0,1,0,3,1,3,5,1,3,Attchd,1,288,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,135000,45,12,45.0,1.0,2148,0
901,20,RL,66.6396055390774,7340,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,322,1,0,536,858,GasA,3,1,SBrkr,858,0,0,858,0,0,1,0,2,1,3,5,0,0,Detchd,1,684,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,110000,36,36,28.0,1.0,1716,0
902,20,RL,64.0,8712,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,4,860,1,0,132,992,GasA,3,1,SBrkr,1306,0,0,1306,1,0,1,0,2,1,3,5,0,0,Detchd,1,756,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,153000,52,9,41.0,1.0,2298,0
903,60,RL,63.0,7875,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,783,783,GasA,5,1,SBrkr,807,702,0,1509,0,0,2,1,3,1,4,5,1,4,Attchd,3,393,3,3,Y,0,75,0,0,0,0,0,NoFence,None,0,180000,3,3,3.0,2.5,2292,75
904,20,RL,50.0,14859,Pave,NoAlley,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0,1,0,1670,1670,GasA,5,1,SBrkr,1670,0,0,1670,0,0,2,0,3,1,4,5,1,4,Attchd,2,690,3,3,Y,144,60,0,0,0,0,0,NoFence,None,0,240000,0,0,0.0,2.0,3340,204
905,20,RL,65.11573836122463,6173,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599,1,0,277,876,GasA,3,1,SBrkr,902,0,0,902,0,0,1,0,3,1,3,5,0,0,Attchd,1,288,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,125500,40,40,40.0,1.0,1778,0
906,20,RL,80.0,9920,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354,2,290,412,1056,GasA,3,1,SBrkr,1063,0,0,1063,1,0,1,0,3,1,3,5,0,0,Attchd,2,280,3,3,Y,0,0,164,0,0,0,0,MnPrv,None,0,128000,56,56,56.0,1.0,2119,164
907,20,RL,116.0,13501,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,3,1,6,63,1,0,1560,1623,GasA,5,1,SBrkr,1636,0,0,1636,1,0,2,0,3,1,4,5,1,4,Attchd,2,865,3,3,Y,0,60,0,0,0,0,0,NoFence,None,0,255000,1,1,1.0,2.0,3259,60
908,50,RL,86.0,11500,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,4,3,1,3,223,1,0,794,1017,GasA,4,1,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,4,5,1,4,Attchd,3,180,2,3,Y,0,0,0,0,322,0,0,NoFence,None,0,250000,70,19,70.0,1.5,3074,322
909,20,RL,68.65706465628607,8885,Pave,NoAlley,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,301,5,324,239,864,GasA,3,1,SBrkr,902,0,0,902,1,0,1,0,2,1,3,5,0,0,Attchd,1,484,3,3,Y,164,0,0,0,0,0,0,MnPrv,None,0,131000,23,23,23.0,1.0,1766,164
910,60,RL,149.0,12589,Pave,NoAlley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,742,742,GasA,5,1,SBrkr,742,742,0,1484,0,0,2,1,3,1,4,5,1,4,Attchd,3,390,3,3,Y,36,24,0,0,0,0,0,NoFence,None,0,174000,4,4,4.0,2.5,2226,60
911,90,RL,80.0,11600,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443,1,0,662,1105,GasA,3,1,FuseA,1105,1169,0,2274,0,0,2,0,5,2,3,5,0,0,Detchd,1,480,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,154300,50,50,50.0,2.0,3379,0
912,20,RL,69.18068996761338,9286,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4,4,3,5,196,1,0,1072,1268,GasA,3,1,SBrkr,1268,0,0,1268,0,0,1,1,3,1,4,5,0,0,Detchd,1,252,3,3,Y,173,0,0,0,0,0,0,NoFence,None,0,143500,32,20,31.0,1.5,2536,173
913,30,RM,51.0,6120,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,489,1,0,279,768,GasA,3,0,SBrkr,1015,0,0,1015,0,0,1,0,3,1,3,4,0,0,Detchd,1,450,3,3,Y,0,0,112,0,120,0,0,MnPrv,Shed,620,88000,81,56,81.0,1.0,1783,232
914,90,RH,82.0,6270,Pave,NoAlley,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,284,1,0,717,1001,GasA,3,0,FuseA,1001,1001,0,2002,0,0,2,0,4,2,3,5,0,0,2Types,1,871,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,145000,58,57,58.0,2.0,3003,0
915,160,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,6,294,1,0,318,612,GasA,5,1,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,5,0,0,Detchd,2,528,3,3,Y,0,234,0,0,0,0,0,NoFence,None,0,173733,0,0,0.0,2.5,1836,234
916,160,RM,21.0,2001,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0,1,0,546,546,GasA,2,1,SBrkr,546,546,0,1092,0,0,1,1,3,1,3,5,0,0,Attchd,1,286,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,75000,37,37,37.0,1.5,1638,0
918,20,RL,79.43643359645282,17140,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059,1,0,75,1134,GasA,5,1,FuseA,1229,0,0,1229,0,0,1,0,3,1,3,5,0,0,Attchd,2,284,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,135000,53,53,53.0,1.0,2363,0
919,60,RL,103.0,13125,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5,3,2,4,48,6,634,422,1104,GasA,5,1,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,5,1,3,Attchd,2,833,3,3,Y,72,192,224,0,0,0,0,GdPrv,None,0,238000,16,16,16.0,2.5,3231,488
920,20,RL,87.0,11029,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4,3,1,5,528,4,411,245,1184,GasA,5,1,SBrkr,1414,0,0,1414,1,0,1,0,3,1,3,4,1,3,Attchd,1,601,3,3,Y,0,51,0,0,190,0,0,NoFence,None,0,176500,50,6,18.0,1.0,2598,241
921,60,RL,70.0,8462,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4,4,1,6,814,1,0,114,928,GasA,5,1,SBrkr,936,785,0,1721,0,1,2,1,3,1,4,5,0,0,Attchd,2,471,3,3,Y,300,87,0,0,0,0,0,NoFence,None,0,201000,13,13,13.0,2.5,2649,387
922,90,RL,67.0,8777,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084,1,0,188,1272,GasA,4,1,SBrkr,1272,928,0,2200,2,0,2,2,4,2,3,5,0,0,NoGarage,0,0,0,0,N,0,70,0,0,0,0,0,GdPrv,None,0,145900,108,5,-42.0,3.0,3472,70
923,20,RL,65.0,10237,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,28,1,0,1288,1316,GasA,5,1,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,5,1,4,Attchd,3,397,3,3,Y,100,0,0,23,0,0,0,NoFence,None,0,169990,1,0,1.0,2.0,2632,123
924,120,RL,50.0,8012,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,1,2,165,6,841,598,1604,GasA,5,1,SBrkr,1617,0,0,1617,1,0,2,0,2,1,4,5,1,2,Attchd,2,533,3,3,Y,0,69,0,0,0,0,0,NoFence,None,0,193000,15,14,15.0,2.0,3221,69
925,20,RL,79.0,10240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4,3,1,4,625,2,1061,0,1686,GasA,3,1,SBrkr,1686,0,0,1686,1,0,2,0,3,1,3,5,1,3,Attchd,1,612,3,3,Y,384,131,0,0,0,0,0,NoFence,None,0,207500,26,26,26.0,2.0,3372,515
926,20,RL,77.439867259746,15611,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767,2,93,266,1126,GasA,3,1,SBrkr,1126,0,0,1126,0,1,2,0,3,1,5,5,0,0,Attchd,2,540,3,3,Y,180,0,0,0,0,0,0,NoFence,None,0,175000,31,31,31.0,2.0,2252,180
927,60,RL,93.0,11999,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4,3,1,1,0,1,0,1181,1181,GasA,5,1,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,5,5,1,4,BuiltIn,3,656,3,3,Y,104,100,0,0,0,0,0,NoFence,None,0,285000,4,3,4.0,2.5,3555,204
928,60,RL,69.98245041937139,9900,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3,3,1,4,552,1,0,280,832,GasA,4,1,SBrkr,1098,880,0,1978,0,0,2,1,4,1,3,5,1,4,Attchd,2,486,3,3,Y,0,43,0,0,0,0,0,GdPrv,None,0,176000,40,40,40.0,2.5,2810,43
929,20,RL,72.51308845765644,11838,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0,1,0,1753,1753,GasA,5,1,SBrkr,1788,0,0,1788,0,0,2,0,3,1,5,5,1,3,Attchd,2,522,3,3,Y,202,151,0,0,0,0,0,NoFence,None,0,236500,8,8,8.0,2.0,3541,353
930,60,RL,74.03826143429058,13006,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4,3,1,1,0,1,0,964,964,GasA,4,1,SBrkr,993,1243,0,2236,0,0,2,1,4,1,4,5,1,3,BuiltIn,3,642,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,222000,9,9,9.0,2.5,3200,0
931,20,RL,73.0,8925,Pave,NoAlley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,16,1,0,1450,1466,GasA,5,1,SBrkr,1466,0,0,1466,0,0,2,0,3,1,4,5,0,0,Attchd,3,610,3,3,Y,100,18,0,0,0,0,0,NoFence,None,0,201000,2,2,2.0,2.0,2932,118
932,20,RL,70.0,9100,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,338,3,466,121,925,GasA,5,1,SBrkr,925,0,0,925,0,1,1,0,2,1,3,5,0,0,Detchd,1,429,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,117500,44,44,44.0,1.0,1850,0
933,20,RL,84.0,11670,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5,4,1,1,0,1,0,1905,1905,GasA,5,1,SBrkr,1905,0,0,1905,0,0,2,0,3,1,5,5,1,4,Attchd,3,788,3,3,Y,0,191,0,0,0,0,0,NoFence,None,0,320000,1,1,1.0,2.0,3810,191
934,20,RL,63.0,8487,Pave,NoAlley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,3,6,20,1,0,1480,1500,GasA,5,1,SBrkr,1500,0,0,1500,0,0,2,0,3,1,4,5,0,0,Attchd,2,570,3,3,Y,192,36,0,0,0,0,0,NoFence,None,0,190000,5,5,5.0,2.0,3000,228
935,20,RL,313.0,27650,Pave,NoAlley,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,6,425,1,0,160,585,GasA,5,1,SBrkr,2069,0,0,2069,1,0,2,0,4,1,4,5,1,4,Attchd,2,505,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,242000,48,1,48.0,2.0,2654,0
936,30,RL,52.0,5825,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,4,PConc,2,3,2,1,0,1,0,600,600,GasA,4,1,SBrkr,747,0,0,747,0,0,1,0,1,1,3,5,0,0,Detchd,1,528,3,3,Y,0,0,32,0,0,0,0,NoFence,None,0,79900,80,53,53.0,1.0,1347,32
937,20,RL,67.0,10083,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833,1,0,343,1176,GasA,5,1,SBrkr,1200,0,0,1200,1,0,2,0,2,1,4,5,0,0,Attchd,2,555,3,3,Y,0,41,0,0,0,0,0,NoFence,None,0,184900,6,6,6.0,2.0,2376,41
938,60,RL,75.0,9675,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,341,1,0,772,1113,GasA,5,1,SBrkr,1113,858,0,1971,0,0,2,1,3,1,4,5,1,4,Attchd,2,689,3,3,Y,0,48,0,0,0,0,0,NoFence,None,0,253000,4,4,4.0,2.5,3084,48
939,60,RL,73.0,8760,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,6,464,1,0,927,1391,GasA,5,1,SBrkr,1391,571,0,1962,0,0,2,1,3,1,4,5,0,0,Attchd,2,868,3,3,Y,0,90,0,0,0,0,0,NoFence,None,0,239799,0,0,0.0,2.5,3353,90
940,70,RL,88.51173512693846,24090,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0,1,0,1032,1032,GasA,5,1,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,3,5,2,3,Attchd,1,349,3,3,Y,56,0,318,0,0,0,0,NoFence,None,0,244400,70,60,70.0,2.0,3435,374
941,90,RL,55.0,12640,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,3,936,2,396,396,1728,GasA,3,1,SBrkr,1728,0,0,1728,0,0,2,0,4,2,3,5,0,0,Attchd,1,574,3,3,Y,40,0,0,0,0,0,0,NoFence,None,0,150900,30,30,30.0,2.0,3456,40
942,60,RL,68.48731081470865,8755,Pave,NoAlley,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,1,5,772,1,0,220,992,GasA,5,1,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,4,5,1,3,BuiltIn,2,390,3,3,Y,0,0,0,168,0,0,0,GdPrv,None,0,214000,10,10,10.0,2.5,3052,168
943,90,RL,42.0,7711,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,4,6,1440,1,0,0,1440,GasA,3,1,SBrkr,1440,0,0,1440,2,0,2,0,4,2,3,5,0,0,NoGarage,0,0,0,0,N,321,0,0,0,0,0,0,NoFence,None,0,150000,30,30,-43.0,2.0,2880,321
944,90,RL,100.0,25000,Pave,NoAlley,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,3,1,0,1,0,1632,1632,GasA,3,1,SBrkr,1632,0,0,1632,0,0,2,0,4,2,3,5,0,0,Attchd,1,576,3,3,P,0,0,0,0,0,0,0,NoFence,None,0,143000,40,40,40.0,2.0,3264,0
945,20,RL,75.82589996597903,14375,Pave,NoAlley,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,1,6,111,3,354,354,819,GasA,4,1,FuseA,1344,0,0,1344,0,1,1,0,3,1,4,5,1,4,Basment,2,525,3,3,Y,0,118,0,0,233,0,0,NoFence,None,0,137500,51,51,51.0,1.0,2163,351
946,50,RM,98.0,8820,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088,1,0,0,1088,GasA,3,1,SBrkr,1188,561,120,1869,0,0,1,0,2,1,3,5,0,0,Detchd,1,456,3,3,Y,48,0,244,0,0,0,0,MnWw,None,0,124900,119,13,46.0,1.0,2837,292
947,80,RL,70.0,8163,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,4,CBlock,3,3,3,5,748,4,294,102,1144,GasA,3,1,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,5,1,3,Attchd,2,796,3,3,Y,86,0,0,0,0,0,0,NoFence,None,0,143000,47,47,47.0,1.0,2288,86
948,20,RL,85.0,14536,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,3,6,1300,1,0,316,1616,GasA,5,1,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4,5,1,4,Attchd,3,808,3,3,Y,0,252,0,0,0,0,0,NoFence,None,0,270000,5,4,5.0,2.0,3245,252
949,60,RL,65.0,14006,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,3,0,1,0,1,0,936,936,GasA,5,1,SBrkr,936,840,0,1776,0,0,2,1,3,1,4,5,1,3,Attchd,2,474,3,3,Y,144,96,0,0,0,0,0,NoFence,None,0,192500,4,4,4.0,2.5,2712,240
950,20,RL,78.0,9360,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,982,1,0,179,1161,GasA,3,1,SBrkr,1381,0,0,1381,1,0,1,1,3,1,4,5,1,3,Attchd,2,676,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,197500,38,4,38.0,1.5,2542,0
951,20,RL,60.0,7200,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,398,4,149,317,864,GasA,4,1,SBrkr,864,0,0,864,1,0,1,0,3,1,4,5,0,0,Detchd,2,720,3,3,Y,194,0,0,0,0,0,0,NoFence,None,0,129000,57,5,27.0,1.0,1728,194
952,20,RH,60.0,7800,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,641,1,0,187,828,GasA,4,1,SBrkr,965,0,0,965,1,0,1,0,3,1,3,5,0,0,Detchd,1,300,3,3,Y,421,0,0,0,0,0,0,MnPrv,None,0,119900,41,41,27.0,1.0,1793,421
